PersonnelID,Name,AgencyID,Position,ClearanceLevel
1565,Vincent Bennett,71,Dance movement psychotherapist,Secret
1566,Ryan Gordon,171,Planning and development surveyor,Confidential
1567,Patricia Reed,101,"Exhibitions officer, museum/gallery",Secret
1568,Randy Bass,100,Records manager,Confidential
1569,Melissa Patterson,149,Civil Service fast streamer,Confidential
1570,Ricardo Greene,141,Toxicologist,Confidential
1571,Jennifer Khan,117,Art gallery manager,Top Secret
1572,Brianna Crawford,19,Wellsite geologist,Secret
1573,Scott Colon,112,Armed forces technical officer,Top Secret
1574,Kimberly Ray,101,Neurosurgeon,Top Secret
1575,Jamie Spence,57,"Loss adjuster, chartered",Top Secret
1576,James Williams,98,Economist,Top Secret
1577,Emily Hale,47,Artist,Top Secret
1578,Jamie Harris,128,Politician's assistant,Top Secret
1579,George Dominguez,155,Television production assistant,Secret
1580,Angela Wong,189,Diagnostic radiographer,Confidential
1581,Miss Kristen Morton PhD,37,"Therapist, horticultural",Secret
1582,Kristen Gordon,147,Housing manager/officer,Secret
1583,Jaclyn Rosales,183,Chief of Staff,Top Secret
1584,Heidi Mullen,106,Barista,Top Secret
1585,Jason Flores,178,Medical laboratory scientific officer,Confidential
1586,Felicia Warren,149,"Geologist, engineering",Secret
1587,Stephanie Norris,97,Database administrator,Confidential
1588,Timothy Davidson,130,"Engineer, materials",Confidential
1589,Angel Patton,141,"Conservation officer, nature",Confidential
1590,Brianna Murphy,98,Administrator,Secret
1591,John Simmons,170,Energy manager,Confidential
1592,David Reyes,22,Medical illustrator,Confidential
1593,Larry Brown,172,Biomedical scientist,Secret
1594,Michelle Vega,132,Retail buyer,Confidential
1595,Stephanie Chen,90,"Administrator, sports",Confidential
1596,Timothy Malone,5,"Loss adjuster, chartered",Confidential
1597,Kimberly Price,150,Furniture conservator/restorer,Confidential
1598,Amy Bright,166,Secretary/administrator,Secret
1599,Erin Powell,54,Armed forces technical officer,Confidential
1600,Amy Allison,55,Games developer,Secret
1601,Linda Ryan,143,"Scientist, biomedical",Confidential
1602,Jason Suarez,117,Risk analyst,Top Secret
1603,Keith Wright,45,Quantity surveyor,Secret
1604,Holly Jones,20,Insurance claims handler,Confidential
1605,Jeffrey Black,96,Sports administrator,Secret
1606,Heather Robinson,141,"Designer, multimedia",Top Secret
1607,Tammy Decker,142,Housing manager/officer,Top Secret
1608,James Perez,74,Volunteer coordinator,Top Secret
1609,Diane Garrett,81,"Horticulturist, commercial",Secret
1610,Stephanie Rice,192,Make,Top Secret
1611,Nathan Morse,14,Freight forwarder,Confidential
1612,Kayla Padilla,180,Historic buildings inspector/conservation officer,Top Secret
1613,Miguel Powell,107,Trade mark attorney,Top Secret
1614,Brandon Boyd,156,"Buyer, industrial",Confidential
1615,Juan Phillips,69,Social researcher,Confidential
1616,Scott Rivas,166,Proofreader,Top Secret
1617,Frederick Scott,171,Armed forces logistics/support/administrative officer,Top Secret
1618,Loretta Jones,125,"Therapist, nutritional",Confidential
1619,Melissa Valencia,130,Sport and exercise psychologist,Confidential
1620,Teresa Meyer,127,Applications developer,Secret
1621,Aaron Moore,20,"Engineer, land",Top Secret
1622,Kelly Anderson,90,"Development worker, community",Secret
1623,Bethany Jones DDS,125,Barrister's clerk,Secret
1624,Kelly York,197,"Journalist, newspaper",Secret
1625,Ethan Ford,15,Media buyer,Top Secret
1626,Joan Lawrence,73,Brewing technologist,Top Secret
1627,Yolanda Lee,65,Arts development officer,Secret
1628,Alexis Berg,166,"Journalist, broadcasting",Confidential
1629,Mike Shaw,13,Social worker,Confidential
1630,Charles Sullivan,42,Emergency planning/management officer,Secret
1631,Andrea Burns,61,"Education officer, environmental",Secret
1632,Alexis Owen,2,Financial trader,Secret
1633,Michael Schwartz,32,"Engineer, petroleum",Top Secret
1634,Jordan Davenport,61,Commissioning editor,Confidential
1635,Joshua Vincent,91,"Designer, fashion/clothing",Top Secret
1636,Jesus Haney,43,Ophthalmologist,Confidential
1637,Kristen Keller,69,Travel agency manager,Secret
1638,Annette Ferguson,54,Leisure centre manager,Confidential
1639,Joshua Phillips,119,Logistics and distribution manager,Confidential
1640,Joseph Nichols,11,Higher education careers adviser,Confidential
1641,Shannon Gardner,16,"Scientist, research (life sciences)",Secret
1642,Susan Valdez,4,Civil Service fast streamer,Secret
1643,Brian Hancock,179,Amenity horticulturist,Confidential
1644,Jason Smith PhD,6,Counsellor,Confidential
1645,Christine Kane,44,Armed forces logistics/support/administrative officer,Secret
1646,Jessica Smith,20,Broadcast presenter,Secret
1647,Dale Young,93,Arts development officer,Confidential
1648,Darryl Hale,12,Medical physicist,Secret
1649,Kristin Underwood,23,"Programmer, multimedia",Confidential
1650,Melissa Armstrong,97,Brewing technologist,Confidential
1651,Jonathan Watkins,110,Product designer,Confidential
1652,Annette Ray,9,Outdoor activities/education manager,Top Secret
1653,Daniel Ramos,115,Theatre stage manager,Top Secret
1654,Theresa Allen,22,"Designer, jewellery",Confidential
1655,Dylan Mccall,99,Risk manager,Secret
1656,Anthony Garcia,149,"Surveyor, hydrographic",Confidential
1657,John Alexander,148,"Engineer, electronics",Top Secret
1658,Nicholas Alvarado,142,Health visitor,Top Secret
1659,Holly Johnson,164,"Designer, fashion/clothing",Top Secret
1660,Karen Fischer,145,Learning mentor,Confidential
1661,Frances Schroeder,41,Petroleum engineer,Secret
1662,Jason Woods,33,Proofreader,Secret
1663,Lauren Stephens,25,"Programmer, applications",Confidential
1664,Carmen Erickson,191,Musician,Secret
1665,Lawrence Hayes,163,Nutritional therapist,Confidential
1666,Robert Cook,143,"Engineer, agricultural",Top Secret
1667,Katie Barker MD,196,"Programmer, applications",Top Secret
1668,Thomas Powers,29,Health and safety adviser,Secret
1669,Justin Hill,56,Geophysical data processor,Secret
1670,Andrew Byrd,22,"Therapist, art",Secret
1671,Ashley Olson,179,Environmental education officer,Top Secret
1672,Susan Mccoy,75,Public relations account executive,Top Secret
1673,Mary Griffith,62,Archivist,Secret
1674,Chad Diaz,93,Exhibition designer,Confidential
1675,Ronald Sanders,74,Arboriculturist,Secret
1676,Timothy Price,97,Interior and spatial designer,Confidential
1677,Christopher Moody,23,Art therapist,Secret
1678,Brandon Howard,109,"Engineer, mining",Confidential
1679,Zachary Martinez,194,Orthoptist,Confidential
1680,Eric Thompson,153,"Therapist, music",Secret
1681,Larry Morales,62,"Surveyor, quantity",Secret
1682,David Lewis,54,Telecommunications researcher,Confidential
1683,Tracy Mitchell,166,Hydrographic surveyor,Confidential
1684,Larry Lopez,104,Public affairs consultant,Confidential
1685,Samantha Burke,183,Technical author,Secret
1686,Sarah Garza DDS,198,Games developer,Secret
1687,Melvin Watkins,59,Lexicographer,Secret
1688,Courtney Maynard,49,Financial trader,Confidential
1689,Michelle Sparks,173,Haematologist,Top Secret
1690,Derek Wright,76,Restaurant manager,Confidential
1691,Joshua Young,108,Osteopath,Secret
1692,Eric Rodriguez,77,Metallurgist,Top Secret
1693,Courtney Thompson,162,Camera operator,Secret
1694,Dawn Walter,74,Newspaper journalist,Top Secret
1695,Stephanie Jacobs,175,"Engineer, manufacturing systems",Top Secret
1696,Joseph Cook,12,Materials engineer,Confidential
1697,Dr. Billy Cole MD,184,Publishing copy,Top Secret
1698,Robert Ray,18,Tax adviser,Top Secret
1699,Sandra Fuller,33,Landscape architect,Confidential
1700,Maria Jones,36,Archivist,Confidential
1701,Ruth Castro,127,"Geologist, wellsite",Secret
1702,Kathy Harrington,3,Media buyer,Confidential
1703,Daniel Hall,114,Copy,Top Secret
1704,Craig Mccormick,170,Architect,Confidential
1705,Karina Gonzalez,49,"Scientist, research (physical sciences)",Confidential
1706,Alison Cherry,28,"Therapist, art",Secret
1707,Joseph Evans,30,"Surveyor, minerals",Confidential
1708,Candice Green,7,Hospital doctor,Top Secret
1709,Tammy Arnold,189,"Surveyor, planning and development",Confidential
1710,Maria Acevedo,139,"Engineer, drilling",Confidential
1711,Aaron Gray,101,Publishing copy,Confidential
1712,Brandon Silva,55,Further education lecturer,Confidential
1713,Stephen Sloan,76,Telecommunications researcher,Top Secret
1714,Joseph Henson,116,"Psychologist, sport and exercise",Secret
1715,Yvonne Pena,14,Research scientist (life sciences),Top Secret
1716,Mia Parsons,109,Mining engineer,Top Secret
1717,Dana Perez,183,Horticultural therapist,Secret
1718,Christy Robinson,64,Production manager,Secret
1719,Crystal Chan,43,Fashion designer,Confidential
1720,Elizabeth Kennedy,123,Holiday representative,Top Secret
1721,Michael Patterson,180,Newspaper journalist,Top Secret
1722,Karen Clark,161,Science writer,Secret
1723,Lindsey Foster,103,Garment/textile technologist,Confidential
1724,Mario Parker,146,Chartered public finance accountant,Confidential
1725,Stephanie Stevens,105,Administrator,Top Secret
1726,April Caldwell,187,Public house manager,Top Secret
1727,Dawn Keller,49,"Development worker, international aid",Confidential
1728,Robert Chung,30,"Geologist, engineering",Top Secret
1729,Kevin Rodriguez,7,"Surveyor, building",Top Secret
1730,Michael Griffin,17,Manufacturing engineer,Top Secret
1731,Erica Rivera,15,Contracting civil engineer,Top Secret
1732,John Newman,134,Chief Financial Officer,Secret
1733,Richard Luna,97,Industrial/product designer,Secret
1734,Thomas Rose,31,Psychiatric nurse,Secret
1735,Margaret Perez DVM,60,Orthoptist,Confidential
1736,Dustin Hansen,175,Health physicist,Confidential
1737,Zachary Hernandez,39,Information officer,Top Secret
1738,Timothy Torres,164,Lexicographer,Confidential
1739,Rita Young,132,Careers information officer,Top Secret
1740,Elizabeth Charles,36,Immigration officer,Confidential
1741,Maria Young,20,Systems developer,Secret
1742,Sandra Cox,33,Publishing copy,Secret
1743,Justin Griffith,165,Exhibition designer,Confidential
1744,Carol Walker,186,Geographical information systems officer,Secret
1745,Mark Fox,119,Chief Executive Officer,Confidential
1746,Bruce Fletcher,190,Clinical biochemist,Secret
1747,Jason Espinoza,179,Learning mentor,Top Secret
1748,Victoria Kerr,15,"Presenter, broadcasting",Confidential
1749,Alexandria Boyd,127,Fashion designer,Secret
1750,Tyler Bush,7,Sports development officer,Secret
1751,Jerry Wilson,199,Cytogeneticist,Top Secret
1752,Anthony Odonnell,190,Broadcast engineer,Secret
1753,Mark Gonzalez,27,Building surveyor,Secret
1754,Tami Flores,69,Agricultural engineer,Secret
1755,Albert Moyer,196,Control and instrumentation engineer,Confidential
1756,Janice Cummings,10,Aeronautical engineer,Top Secret
1757,Patrick Gomez,164,"Engineer, drilling",Confidential
1758,Katie Williams,157,"Research officer, government",Secret
1759,Nathan Foster,114,"Teacher, English as a foreign language",Confidential
1760,Andrea Dixon,140,"Presenter, broadcasting",Secret
1761,Mary Roach,177,"Optician, dispensing",Top Secret
1762,Hector Jones,134,"Education officer, museum",Secret
1763,Dylan James,119,"Scientist, water quality",Confidential
1764,Audrey Buchanan,121,Equality and diversity officer,Top Secret
1765,James Lynch,194,Production engineer,Secret
1766,Erica Gonzalez,32,Mechanical engineer,Confidential
1767,Michelle Daniel,164,Clinical research associate,Top Secret
1768,Angel Hernandez,58,Financial trader,Confidential
1769,Selena Brown,73,Health service manager,Confidential
1770,Charles Evans,54,Animal nutritionist,Secret
1771,Daniel Wallace,165,"Exhibitions officer, museum/gallery",Confidential
1772,Robert White Jr.,17,"Engineer, control and instrumentation",Secret
1773,Jessica Jackson,194,Orthoptist,Confidential
1774,Kristi Phillips,185,Comptroller,Confidential
1775,John Smith,34,"Scientist, product/process development",Top Secret
1776,Michael Espinoza,5,Freight forwarder,Secret
1777,Jasmine Stewart,60,Animator,Secret
1778,David Mahoney,6,Forensic psychologist,Confidential
1779,Nathan Webb,128,Health visitor,Secret
1780,Kendra Rivera,62,"Teacher, special educational needs",Top Secret
1781,Logan Clark,59,"Research officer, government",Secret
1782,Julia Griffith,156,"Designer, furniture",Secret
1783,Ricardo Watkins,109,Travel agency manager,Top Secret
1784,Lindsay Walton,26,Geophysical data processor,Confidential
1785,James Wright,119,"Psychotherapist, child",Secret
1786,Sean James,118,Chartered loss adjuster,Confidential
1787,Eric Carpenter,146,"Development worker, international aid",Secret
1788,Sara Bailey,160,Medical illustrator,Top Secret
1789,Thomas Richards,27,Environmental education officer,Secret
1790,Barbara Spencer,185,Physiotherapist,Confidential
1791,Shannon Price,113,Civil Service fast streamer,Secret
1792,Alexis Robinson,16,Museum/gallery exhibitions officer,Secret
1793,Christina Miller,6,Recruitment consultant,Confidential
1794,Amanda Wright,149,Visual merchandiser,Confidential
1795,Kenneth Reed,170,Chartered management accountant,Secret
1796,Ian Johnson,43,Applications developer,Secret
1797,Alyssa Sanchez,146,"Solicitor, Scotland",Top Secret
1798,Joshua Aguilar,14,Product/process development scientist,Secret
1799,Erica Carney,64,"Runner, broadcasting/film/video",Confidential
1800,Samuel Campbell,145,Dancer,Secret
1801,Mrs. Tiffany Alexander DVM,119,"Geologist, engineering",Confidential
1802,Brian Alvarado,76,Commercial horticulturist,Secret
1803,Kathleen Crosby,28,Drilling engineer,Confidential
1804,Pamela Bradley,2,Chief of Staff,Top Secret
1805,Douglas Stevenson,135,"Production assistant, radio",Top Secret
1806,Michael Boyd,141,Television floor manager,Top Secret
1807,Edward Clark,1,Database administrator,Secret
1808,Joseph Roberson,136,Medical laboratory scientific officer,Top Secret
1809,Daniel Abbott,92,Music tutor,Secret
1810,Nicholas Silva,141,Community pharmacist,Top Secret
1811,Thomas Thompson,14,Materials engineer,Secret
1812,Yvonne Young,178,Gaffer,Secret
1813,Jeffrey Haynes,18,"Engineer, manufacturing systems",Confidential
1814,Scott Roach,89,Armed forces operational officer,Top Secret
1815,Michelle Nguyen,78,Insurance underwriter,Secret
1816,Kristen Shelton,36,"Designer, fashion/clothing",Top Secret
1817,Anthony Miller MD,50,"Therapist, horticultural",Top Secret
1818,Phillip Kelley,5,"Surveyor, hydrographic",Confidential
1819,Michael Zuniga,48,Pathologist,Confidential
1820,Brittany Knox,56,Merchant navy officer,Secret
1821,Mark Malone,146,Teaching laboratory technician,Secret
1822,Michelle Davidson,147,Graphic designer,Confidential
1823,Tiffany Wright,42,Fish farm manager,Top Secret
1824,Mr. Adam Hines,143,Social worker,Secret
1825,Curtis Tran,190,Ambulance person,Secret
1826,Ashley Estrada,57,Secretary/administrator,Top Secret
1827,Steven Stout,42,Chemical engineer,Secret
1828,Tammy Graham,131,Surgeon,Top Secret
1829,Tyler Lopez,92,"Radiographer, diagnostic",Secret
1830,Joseph Mercer,99,Applications developer,Top Secret
1831,Anthony Williams,61,Medical secretary,Secret
1832,Sara Crawford,57,"Geologist, wellsite",Secret
1833,John Parker,128,Conference centre manager,Top Secret
1834,Rebecca Davis,132,Dance movement psychotherapist,Confidential
1835,Raymond Massey,128,"Editor, film/video",Secret
1836,Amanda Edwards,127,"Programme researcher, broadcasting/film/video",Secret
1837,Laura Velazquez,43,"Designer, exhibition/display",Top Secret
1838,Derek Berger,26,Mental health nurse,Confidential
1839,Dr. Brad Mendoza,79,Community pharmacist,Secret
1840,Jon Buck,194,Patent attorney,Top Secret
1841,Lisa Vega,199,Hydrologist,Secret
1842,Mary Dunn,81,"Engineer, production",Confidential
1843,Traci Walker,180,Trade mark attorney,Secret
1844,Tyler Hardy,102,Lobbyist,Secret
1845,Caleb Hart,29,"Editor, commissioning",Secret
